drug_name	gene_name
azacitidine	DNMT1
azacitidine	DNMT3A
azacyclonol	HRH1
azaguanine-8	PNP
azaperone	DRD2
azaperone	DRD3
azapropazone	PTGS2
azasetron	HTR3A
azasetron	HTR3B
azatadine	HRH1
azathioprine	HPRT1
azathioprine	IMPDH1
azathioprine	PPAT
AZD1080	GSK3A
AZD1080	GSK3B
AZD1208	PIM1
AZD1208	PIM2
AZD1208	PIM3
AZD1283	P2RY12
AZD1446	CHRNA4
AZD1446	CHRNB2
AZD1480	JAK1
AZD1480	JAK2
AZD1480	JAK3
AZD1981	PTGDR2
AZD2014	MTOR
AZD2858	GSK3B
AZD3264	IKBKB
AZD3463	ALK
AZD3463	IGF1R
AZD3514	AR
AZD3759	EGFR
AZD3839	BACE1
AZD3965	SLC16A1
AZD3988	DGAT1
AZD4282	AGXT
AZD4282	AGXT2
AZD4282	ALAS1
AZD4282	ALAS2
AZD4282	BAAT
AZD4282	GARS
AZD4282	GATM
AZD4282	GCAT
AZD4282	GCSH
AZD4282	GLDC
AZD4282	GLRA1
AZD4282	GLRA2
AZD4282	GLRA3
AZD4282	GLRB
AZD4282	GLYAT
AZD4282	GLYATL1
AZD4282	GLYATL2
AZD4282	GNMT
AZD4282	GPR18
AZD4282	GPRC6A
AZD4282	GRIN1
AZD4282	GRIN2A
AZD4282	GRIN2B
AZD4282	GRIN2C
AZD4282	GRIN2D
AZD4282	GRIN3B
AZD4282	GSS
AZD4282	PIPOX
AZD4282	SHMT1
AZD4282	SHMT2
AZD4282	SLC32A1
AZD4282	SLC36A1
AZD4282	SLC6A5
AZD4282	SLC6A9
AZD4547	FGFR1
AZD4547	FGFR2
AZD4547	FGFR3
AZD4547	FGFR4
AZD4547	IGF1R
AZD4547	KDR
AZD5069	CXCR2
AZD5363	AKT1
AZD5363	AKT2
AZD5363	AKT3
AZD5438	KCNH2
AZD5582	BIRC2
AZD5582	BIRC3
AZD5582	XIAP
AZD6482	PIK3CA
AZD6482	PIK3CB
AZD6482	PIK3CD
AZD6482	PIK3CG
AZD6738	ATR
AZD6765	GRIN1
AZD7545	PDK1
AZD7687	DGAT1
AZD7762	CHEK1
AZD7762	CHEK2
AZD8055	MTOR
AZD8186	PIK3CB
AZD8186	PIK3CD
AZD8330	MAP3K1
AZD8835	PIK3CA
AZD8835	PIK3CD
AZD8931	EGFR
AZD8931	ERBB2
AZD8931	ERBB3
AZD9272	GRM5
AZD9496	ESR1
AZD9668	ELANE
azelaic-acid	AKR1D1
azelaic-acid	SRD5A2
azelaic-acid	TYR
azelastine	HRH1
azeliragon	AGER
azelnidipine	CACNA1C
azilsartan	AGTR1
azilsartan	AGTR2
azilsartan-medoxomil	AGTR1
azilsartan-medoxomil	AGTR2
azimilide	KCNA5
azithromycin	MLNR
AZM-475271	SRC
azosemide	SLC12A1
azosemide	SLC12A2
AZ191	DYRK1B
AZ20	ATR
AZ20	MTOR
AZ505	SMYD2
AZ5104	EGFR
AZ960	JAK2
A12B4C3	PNKP
A205804	ICAM1
A205804	SELE
A61603	ADRA1A
A66	PIK3CA
A740003	P2RX7
A77636	CALY
A922500	DGAT1
bacitracin	IDE
baclofen	GABBR1
baclofen	GABBR2
baclofen	KCTD12
baclofen	KCTD16
baclofen	KCTD8
BADGE	PPARG
bafetinib	ABL1
bafetinib	BCR
bafetinib	LYN
BAG-956	PIK3CG
baicalein	ALOX5
baicalein	GLO1
baicalein	PREP
baicalein	SELL
baicalein	SELP
baicalein	TNF
baicalein	XDH
baicalin	PREP
bakuchiol	HIF1A
balaglitazone	PPARG
balicatib	CTSK
balsalazide	ALOX5
balsalazide	PPARG
balsalazide	PTGS1
balsalazide	PTGS2
bambuterol	ADRB2
bambuterol	BCHE
BAM7	BAX
BAN-ORL-24	OPRL1
banoxantrone	TOP2A
barasertib	AURKA
barasertib	AURKB
barasertib-HQPA	AURKB
bardoxolone	NOS2
bardoxolone	PPARG
bardoxolone-methyl	PPARG
bardoxolone-methyl	STAT3
baricitinib	JAK1
baricitinib	JAK2
basimglurant	GRM5
batimastat	ADAM28
batimastat	ADAMTS5
batimastat	MMP12
batimastat	MMP16
batimastat	MMP2
batimastat	MMP8
bavisant	HRH3
BAX-channel-blocker	BAX
BAY-K-8644-(s)-(-)	CACNA1C
BAY-11-7082	RELA
BAY-11-7085	NFKBIA
BAY-41-2272	GUCY1A3
BAY-41-2272	GUCY1B3
BAY-60-6583	ADORA1
BAY-60-6583	ADORA2A
BAY-60-6583	ADORA2B
BAY-60-6583	ADORA3
BAY-60-7550	PDE2A
BAY-61-3606	SYK
BAY-87-2243	HIF1A
bazedoxifene	ESR1
bazedoxifene	ESR2
BAZ2-ICR	ZNF215
BC-11	PLAU
BCTC	TRPV1
BCX-1470	CFD
BD-1047	SIGMAR1
BD-1063	SIGMAR1
BE-2254	ADRA1A
beclomethasone	NR3C1
beclomethasone	SERPINA6
beclomethasone-dipropionate	GPR97
beclomethasone-dipropionate	NR3C1
begacestat	PSEN1
belinostat	HDAC1
belinostat	HDAC10
belinostat	HDAC11
belinostat	HDAC2
belinostat	HDAC3
belinostat	HDAC4
belinostat	HDAC5
belinostat	HDAC6
belinostat	HDAC7
belinostat	HDAC8
belinostat	HDAC9
bemegride	GABRA1
bemesetron	HTR3A
bemesetron	HTR3B
bempedoic-acid	ACLY
benazepril	ACE
bendazac	PTGS1
bendazac	PTGS2
bendroflumethiazide	SLC12A1
bendroflumethiazide	SLC12A3
benfluorex	HMGCR
benfluralin	CYP1A1
benfluralin	CYP1A2
benfluralin	CYP2B6
benfluralin	CYP3A4
benfluralin	ESR1
benfluralin	MMP1
benfluralin	SULT2A1
benfluralin	UGT1A1
benfotiamine	AGER
benidipine	CACNA1C
benidipine	CACNA1G
benperidol	DRD2
benproperine	SCN5A
benserazide	DDC
bentiromide	HPN
benzamil	ASIC1
benzamil	PKD2L1
benzamil	SCNN1A
benzamil	SCNN1B
benzamil	SCNN1D
benzamil	SCNN1G
benzamil	SLC8A1
benzbromarone	ABCC1
benzethonium	SCN10A
benzocaine	SCN10A
benzoic-acid	DAO
benzoic-acid	HRSP12
benzoic-acid	PRDX5
benzoic-acid	RAB9A
benzoin	CES1
benzonatate	SCN5A
benzoquinonium-dibromide	CHRNA1
benzotript	CCKAR
benzotript	CCKBR
benzthiazide	CA2
benztropine-mesylate	CHRM1
benztropine-mesylate	HRH1
benztropine-mesylate	SLC6A3
benzyl-benzoate	LIPE
bepotastine	HRH1
bepridil	KCNQ4
berberine	LDLR
bergenin	IL1B
bergenin	TNF
beta-amyloid-synthesis-inhibitor	APP
beta-CCB	GABRA1
beta-CCB	GABRG2
beta-elemene	MMP2
beta-elemene	MMP9
beta-funaltrexamine	OPRD1
beta-funaltrexamine	OPRK1
beta-funaltrexamine	OPRM1
beta-hydroxy-beta-methylbutyrate	MTOR
beta-hydroxybutyrate	HCAR2
beta-lapachone	TOP1
betahistine	HRH1
betahistine	HRH3
betamethasone	NR3C1
betamethasone-acetate	NR3C1
betamethasone-dipropionate	NR3C1
betamethasone-valerate	NR3C1
betaxolol	ADRB1
betaxolol	ADRB2
betazole	HRH2
bethanechol	CHRM1
bethanechol	CHRM2
bethanechol	CHRM3
bethanechol	CHRM4
BETP	GLP1R
betrixaban	KCNH2
betulinic-acid	GPBAR1
bexarotene	RXRA
bexarotene	RXRB
bexarotene	RXRG
bezafibrate	PPARA
bezafibrate	PPARD
bezafibrate	PPARG
BGT226	MTOR
BGT226	PIK3CA
BGT226	PIK3CB
BGT226	PIK3CG
BHQ	ATP2A1
BI-D1870	RPS6KA1
BI-D1870	RPS6KA2
BI-D1870	RPS6KA3
BI-D1870	RPS6KA6
BI-2536	BRD4
BI-2536	PLK1
BI-2536	PLK2
BI-2536	PLK3
BI-78D3	MAPK8
BI-847325	AURKA
BI-847325	AURKB
BI-847325	AURKC
BI-847325	MAP2K1
BI-847325	MAP2K2
BIBN4096	CALCA
BIBN4096	CALCRL
BIBN4096	RAMP1
BIBR-1532	TERT
BIBU-1361	EGFR
BIBX-1382	EGFR
BIBX-1382	ERBB2
bicalutamide	AR
bicuculline-(+)	GABRA1
bicuculline-(+)	GABRA2
bicuculline-(+)	GABRA3
bicuculline-(+)	GABRA4
bicuculline-(+)	GABRA5
bicuculline-(+)	GABRA6
bicuculline-(+)	KCNN1
bicyclol	HSPA1A
bicyclol	HSPB1
bifemelane	MAOA
bifemelane	MAOB
BIIB021	HSP90AA1
bilastine	HRH1
bilobalide	GLRA1
bilobalide	GLRA2
bilobalide	GLRB
bilobalide	HTR3A
bilobalide	HTR3B
bimatoprost	AKR1C3
bimatoprost	PTGER1
bimatoprost	PTGER3
bimatoprost	PTGFR
BIMU-8	HTR4
BINA	GRM2
bindarit	CCL2
bindarit	CCL7
bindarit	CCL8
binimetinib	MAP2K1
binimetinib	MAP2K2
BIO-1211	ITGA4
BIO-1211	ITGB1
BIO-5192	ITGA4
BIO-5192	ITGB1
biotin	ACACA
biotin	ACACB
biotin	HLCS
biotin	MCCC1
biotin	MCCC2
biotin	PC
biotin	PCCA
biotin	PCCB
biotin	SLC5A6
bipenamol	CTSC
biperiden	CHRM1
biperiden	CHRM2
biperiden	CHRM3
biperiden	CHRM4
biperiden	CHRM5
birinapant	BIRC2
birinapant	XIAP
BIRT-377	ICAM1
bis(maltolato)oxovanadium(IV)	PTPN1
bisindolylmaleimide-IX	AKT1
bisindolylmaleimide-IX	GSK3B
bisindolylmaleimide-IX	LCK
bisindolylmaleimide-IX	MAPK1
bisindolylmaleimide-IX	MAPK11
bisindolylmaleimide-IX	MAPK12
bisindolylmaleimide-IX	MAPK14
bisindolylmaleimide-IX	MAPK8
bisindolylmaleimide-IX	PRKCA
bisindolylmaleimide-IX	ROCK1
bisindolylmaleimide-IX	RPS6KB1
bisindolylmaleimide-IX	SIRT1
bismuth-subgallate	NOS1
bisoprolol	ADRB1
bisphenol-A	AR
bisphenol-A	ESR1
bisphenol-A	ESR2
bisphenol-A	ESRRG
bisphenol-A	PPARG
bithionol	ESR1
bithionol	ESR2
bithionol	MCL1
bitopertin	SLC6A5
bitopertin	SLC6A9
bivalirudin	F2
BIX-01294	EHMT1
BIX-01294	EHMT2
BIX-02188	MAP2K5
BIX-02189	MAP2K5
BIX-02189	MAPK7
blebbistatin-(+/-)	MYH14
blebbistatin-(+/-)	MYH2
blonanserin	DRD2
blonanserin	HTR2A
BLU9931	FGFR4
BML-190	CNR2
BMS-CCR2-22	CCR2
BMS-182874	EDNRA
BMS-191011	KCNMA1
BMS-265246	CDK1
BMS-265246	CDK2
BMS-309403	FABP4
BMS-345541	CHUK
BMS-345541	IKBKB
BMS-387032	CDK2
BMS-387032	CDK7
BMS-387032	CDK9
BMS-470539	MC1R
BMS-536924	AKT1
BMS-536924	CCNE1
BMS-536924	CDK2
BMS-536924	CYP3A4
BMS-536924	ERBB2
BMS-536924	IGF1R
BMS-536924	KDR
BMS-536924	LCK
BMS-536924	MAPK1
BMS-536924	MET
BMS-536924	PDGFRA
BMS-536924	PDGFRB
BMS-566419	IMPDH1
BMS-566419	IMPDH2
BMS-587101	ITGAL
BMS-587101	ITGB2
BMS-599626	EGFR
BMS-599626	ERBB2
BMS-599626	ERBB4
BMS-649	RXRA
BMS-688521	ICAM1
BMS-690514	EGFR
BMS-690514	ERBB2
BMS-690514	FLT3
BMS-690514	KDR
BMS-754807	AKT1
BMS-754807	IGF1R
BMS-777607	AXL
BMS-777607	MERTK
BMS-777607	MET
BMS-777607	MST1R
BMS-777607	TYRO3
BMS-817378	KDR
BMS-817378	MET
BMS-833923	SMO
BMS-863233	CDC7
BMS-863233	PIM1
BMS-986020	LPAR1
BMY-14802	HTR1A
BMY-45778	PTGIR
BMY-7378	ADRA1A
BMY-7378	ADRA1B
BMY-7378	ADRA1D
BMY-7378	HTR1A
BNTX	OPRD1
BNTX	OPRK1
BNTX	OPRM1
boceprevir	CMA1
boceprevir	CTSA
boceprevir	CTSF
boceprevir	CTSK
boceprevir	CTSL
boceprevir	CTSS
bortezomib	PSMA1
bortezomib	PSMA2
bortezomib	PSMA3
bortezomib	PSMA4
bortezomib	PSMA5
bortezomib	PSMA6
bortezomib	PSMA7
bortezomib	PSMA8
bortezomib	PSMB1
bortezomib	PSMB10
bortezomib	PSMB11
bortezomib	PSMB2
bortezomib	PSMB3
bortezomib	PSMB4
bortezomib	PSMB5
bortezomib	PSMB6
bortezomib	PSMB7
bortezomib	PSMB8
bortezomib	PSMB9
bortezomib	PSMD1
bortezomib	PSMD2
bortezomib	RELA
bosentan	EDNRA
bosentan	EDNRB
bosutinib	ABL1
bosutinib	BCR
bosutinib	CAMK1D
bosutinib	CAMK2G
bosutinib	CDK2
bosutinib	FRK
bosutinib	FYN
bosutinib	HCK
bosutinib	LYN
bosutinib	MAP2K1
bosutinib	MAP2K2
bosutinib	MAP3K2
bosutinib	MAP4K5
bosutinib	SRC
bosutinib	STK10
bosutinib	STK24
bosutinib	STK4
bosutinib	TNK2
bosutinib	TXK
BP-554	HTR1A
BP-897	ADRA1A
BP-897	ADRA1D
BP-897	ADRA2A
BP-897	DRD1
BP-897	DRD2
BP-897	DRD3
BP-897	DRD4
BP-897	HTR1A
BP-897	HTR2B
BQ-123	EDNRA
BQ-788	EDNRB
BQU57	RALA
BQU57	RALB
BRD4770	EHMT2
BRD7389	RPS6KA1
BRD7389	RPS6KA2
BRD7389	RPS6KA3
BRD9876	KIF11
brefeldin-A	ARF1
brefeldin-A	CYTH2
bremelanotide	MC1R
bremelanotide	MC2R
bremelanotide	MC3R
bremelanotide	MC4R
bremelanotide	MC5R
brequinar	DHODH
bretazenil	GABRA1
bretazenil	GABRA2
bretazenil	GABRA3
bretazenil	GABRA4
bretazenil	GABRA5
bretazenil	GABRA6
bretylium	ATP1A1
brexpiprazole	DRD2
briciclib	CCND1
brigatinib	ALK
brigatinib	EGFR
brimonidine	ADRA2A
brimonidine	ADRA2B
brimonidine	ADRA2C
brinzolamide	CA1
brinzolamide	CA12
brinzolamide	CA14
brinzolamide	CA2
brinzolamide	CA4
brinzolamide	CA5A
brinzolamide	CA7
brivanib	CYP3A4
brivanib	FGFR1
brivanib	FLT1
brivanib	KCNH2
brivanib	KDR
brivanib-alaninate	FGFR3
BRL-15572	HTR1A
BRL-15572	HTR1B
BRL-15572	HTR1D
BRL-15572	HTR1E
BRL-15572	HTR1F
BRL-15572	HTR2A
BRL-15572	HTR2B
BRL-15572	HTR2C
BRL-15572	HTR6
BRL-26314	LPL
BRL-37344	ADRB1
BRL-37344	ADRB2
BRL-37344	ADRB3
BRL-44408	ADRA2A
BRL-44408	ADRA2B
BRL-44408	ADRA2C
BRL-50481	PDE7A
BRL-50481	PDE7B
BRL-52537	OPRK1
BRL-54443	HTR1E
BRL-54443	HTR1F
brolitene	RYR1
bromfenac	PTGS1
bromfenac	PTGS2
bromocriptine	ADRA1A
bromocriptine	ADRA1B
bromocriptine	ADRA1D
bromocriptine	ADRA2A
bromocriptine	ADRA2B
bromocriptine	ADRA2C
bromocriptine	DRD1
bromocriptine	DRD2
bromocriptine	DRD3
bromocriptine	DRD4
bromocriptine	DRD5
bromocriptine	HTR1A
bromocriptine	HTR1B
bromocriptine	HTR1D
bromocriptine	HTR2A
bromocriptine	HTR2B
bromocriptine	HTR2C
bromocriptine	HTR6
bromocriptine	HTR7
bromopride	DRD2
bromperidol	DRD2
brompheniramine	HRH1
broxaterol	ADRB2
brucine	CHRM1
brucine	CHRM2
brucine	CHRM3
brucine	CHRM4
brucine	CHRM5
BS-181	CDK7
BTB06584	ATP5F1
BTB1	KIF18A
BTS-54505	SLC6A2
BTS-54505	SLC6A3
BTS-54505	SLC6A4
BTS-72664	GABBR1
BTT-3033	ITGA2
BTT-3033	ITGB1
BU-224	MAOA
BU-224	MAOB
bucladesine	PRKACA
buclizine	HRH1
budesonide	NR3C1
budipine	GRIN1
bufexamac	HDAC10
bufexamac	HDAC6
buflomedil	ADRA1A
bumetanide	CFTR
bumetanide	GPR35
bumetanide	SLC12A1
bumetanide	SLC12A2
bumetanide	SLC12A4
bumetanide	SLC12A5
bunazosin	ADRA1A
buparlisib	PIK3CA
buparlisib	PIK3CG
buphenine	ADRB2
bupicomide	ADRB1
bupivacaine	KCNA5
bupivacaine	SCN10A
bupranolol	ADRB1
bupranolol	ADRB2
bupranolol	ADRB3
bupropion	SLC6A2
bupropion	SLC6A3
buspirone	DRD2
buspirone	HTR1A
butabindide	TPP2
butaclamol	DRD1
butaclamol	DRD2
butaclamol	DRD3
butaclamol	DRD4
butaclamol	DRD5
butaclamol	HTR1A
butaclamol	HTR2A
butalbital	CHRNA4
butalbital	CHRNA7
butalbital	GABRA1
butalbital	GABRA2
butalbital	GABRA3
butalbital	GABRA4
butalbital	GABRA5
butalbital	GABRA6
butalbital	GABRB1
butalbital	GABRB2
butalbital	GABRB3
butalbital	GABRD
butalbital	GABRE
butalbital	GABRG1
butalbital	GABRG2
butalbital	GABRG3
butalbital	GABRP
butalbital	GABRQ
butalbital	GRIA2
butalbital	GRIK2
butein	ACE
butenafine	SQLE
buthionine-sulfoximine	GCLM
butylated-hydroxytoluene	CA2
butylphthalide	KCNK2
BVT-2733	HSD17B1
BVT-948	PTPN1
BVT-948	PTPN11
BVT-948	PTPN2
BW-A4C	ALOX5
BW-B70C	ALOX5
BW-180C	OPRD1
BW-180C	OPRM1
BW-373U86	OPRD1
BW-616U	MAOA
BW-723C86	HTR2A
BW-723C86	HTR2B
BW-723C86	HTR2C
BX-795	CDK2
BX-795	CHEK1
BX-795	GSK3B
BX-795	KDR
BX-795	PDK1
BX-795	PDPK1
BX-912	CDK2
BX-912	CHEK1
BX-912	GSK3B
BX-912	KDR
BX-912	PDK1
BX-912	PDPK1
BYK-204165	PARP1
C-021	CCR4
C-1	PRKCA
cabazitaxel	TUBA1A
cabazitaxel	TUBA1B
cabazitaxel	TUBA1C
cabazitaxel	TUBA3C
cabazitaxel	TUBA3D
cabazitaxel	TUBA3E
cabazitaxel	TUBA4A
cabazitaxel	TUBB
cabazitaxel	TUBB1
cabazitaxel	TUBB2A
cabazitaxel	TUBB2B
cabazitaxel	TUBB3
cabazitaxel	TUBB4A
cabazitaxel	TUBB4B
cabazitaxel	TUBB6
cabazitaxel	TUBB8
cabergoline	ADRA1A
cabergoline	ADRA1B
cabergoline	ADRA1D
cabergoline	ADRA2A
cabergoline	ADRA2B
cabergoline	ADRA2C
cabergoline	ADRB1
cabergoline	ADRB2
cabergoline	DRD1
cabergoline	DRD2
cabergoline	DRD3
cabergoline	DRD4
cabergoline	DRD5
cabergoline	HTR1A
cabergoline	HTR1B
cabergoline	HTR1D
cabergoline	HTR2A
cabergoline	HTR2B
cabergoline	HTR2C
cabergoline	HTR7
cabozantinib	KDR
cabozantinib	MET
cabozantinib	RET
CaCCinh-A01	CLCA1
caffeic-acid	ALOX5
caffeic-acid	MIF
caffeic-acid-phenethyl-ester	RELA
caffeine	ADORA1
caffeine	ADORA2A
caffeine	ADORA2B
caffeine	ADORA3
caffeine	ATM
caffeine	ITPR1
caffeine	ITPR2
caffeine	ITPR3
caffeine	PDE10A
caffeine	PDE11A
caffeine	PDE1A
caffeine	PDE1B
caffeine	PDE1C
caffeine	PDE2A
caffeine	PDE3A
caffeine	PDE3B
caffeine	PDE4A
caffeine	PDE4B
caffeine	PDE4C
caffeine	PDE4D
caffeine	PDE5A
caffeine	PDE6A
caffeine	PDE6B
caffeine	PDE6C
caffeine	PDE7A
caffeine	PDE7B
caffeine	PDE8A
caffeine	PDE8B
caffeine	PDE9A
caffeine	PIK3CA
caffeine	PIK3CB
caffeine	PIK3CD
caffeine	PRKDC
caffeine	RYR1
caffeine	RYR2
caffeine	RYR3
calcifediol	VDR
calcipotriol	VDR
calcitriol	VDR
Calhex-231	CASR
camicinal	MLNR
CaMKII-IN-1	AKT1
CaMKII-IN-1	CAMK2A
CaMKII-IN-1	CAMK4
CaMKII-IN-1	MYLK
camostat-mesilate	PRSS1
camphor-(1R)	TRPV1
camptothecin	TOP1
canagliflozin	SLC5A1
canagliflozin	SLC5A2
candesartan	AGTR1
canertinib	AKT1
canertinib	EGFR
canertinib	ERBB2
canertinib	ERBB4
canrenone	NR3C2
capadenoson	ADORA1
capecitabine	TYMS
capsaicin	CFTR
capsaicin	TRPV1
capsazepine	TRPV1
capsazepine	TRPV4
captopril	ACE
captopril	LTA4H
captopril	MMP2
captopril	MMP9
caracemide	RRM1
caramiphen	CHRM1
caramiphen	CHRM2
carazolol	ADRB1
carazolol	ADRB2
carazolol	ADRB3
carbachol	CHRM1
carbachol	CHRM2
carbachol	CHRM3
carbachol	CHRM4
carbachol	CHRM5
carbachol	CHRNA2
carbamazepine	SCN10A
carbamazepine	SCN11A
carbamazepine	SCN1A
carbamazepine	SCN2A
carbamazepine	SCN3A
carbamazepine	SCN4A
carbamazepine	SCN5A
carbamazepine	SCN7A
carbamazepine	SCN8A
carbamazepine	SCN9A
carbendazim	TP53
carbendazim	TUBB
carbenoxolone	GJA1
carbenoxolone	GJA10
carbenoxolone	GJA3
carbenoxolone	GJA4
carbenoxolone	GJA5
carbenoxolone	GJA8
carbenoxolone	GJA9
carbenoxolone	GJB1
carbenoxolone	GJB2
carbenoxolone	GJB3
carbenoxolone	GJB4
carbenoxolone	GJB5
carbenoxolone	GJB6
carbenoxolone	GJB7
carbenoxolone	GJC1
carbenoxolone	GJC2
carbenoxolone	GJC3
carbenoxolone	GJD2
carbenoxolone	GJD3
carbenoxolone	GJD4
carbenoxolone	GJE1
carbenoxolone	HSD11B1
carbenoxolone	PANX1
carbenoxolone	PANX2
carbenoxolone	PANX3
carbetapentane	CHRM2
carbetocin	OXTR
carbidopa	DDC
carbimazole	TPO
carbinoxamine	HRH1
carboxyamidotriazole	CXCL8
carboxylosartan	AGTR1
cardionogen-1	CTNNB1
carebastine	HRH1
carfilzomib	PSMA1
carfilzomib	PSMA2
carfilzomib	PSMA3
carfilzomib	PSMA4
carfilzomib	PSMA5
carfilzomib	PSMA6
carfilzomib	PSMA7
carfilzomib	PSMA8
carfilzomib	PSMB1
carfilzomib	PSMB10
carfilzomib	PSMB11
carfilzomib	PSMB2
carfilzomib	PSMB3
carfilzomib	PSMB4
carfilzomib	PSMB5
carfilzomib	PSMB6
carfilzomib	PSMB7
carfilzomib	PSMB8
carfilzomib	PSMB9
carglumic-acid	CPS1
caricotamide	NQO2
cariporide	SLC9A1
cariprazine	DRD2
cariprazine	DRD3
carmofur	TYMS
carmoterol	ADRB2
carmoxirole	DRD2
carmustine	GSR
caroxazone	MAOA
caroxazone	MAOB
carprofen	PTGS2
carteolol	ADRB1
carteolol	ADRB2
carteolol	ADRB3
carvedilol	ADRB1
carvedilol	ADRB2
carvedilol	ADRB3
carzenide	CA1
carzenide	CA12
carzenide	CA14
carzenide	CA2
carzenide	CA6
carzenide	CA9
casin	CDC42
castanospermine	GAA
castanospermine	GBA
cathepsin-inhibitor-1	CTSB
cathepsin-inhibitor-1	CTSL
cathepsin-inhibitor-1	CTSV
CAY10505	PIK3CG
CB-03-01	AR
CB-5083	VCP
CB-839	GLS
CBiPES	GRM2
CBS-1114	ALOX5
CC-115	MTOR
CC-223	MTOR
CC-401	MAPK8
CCG-1423	RHOC
CCG-1423	SRF
CCG-50014	RGS4
CCG-50014	RGS8
CCG-63802	RGS4
CCG-63808	RGS4
CCMI	CHRNA7
CCT-031374	CTNNB1
CCT018159	HSP90AA1
CCT018159	HSP90AB1
CCT129202	AURKA
CCT129202	AURKB
CCT129202	AURKC
CCT137690	AURKA
CCT137690	AURKB
CCT137690	AURKC
CC4	CHRNB2
CD-1530	RARG
CD-437	RARG
CDK1-5-inhibitor	CDK1
CDK1-5-inhibitor	CDK5
CDK1-5-inhibitor	GSK3B
CDK9-IN-6	CDK9
CDPPB	GRM5
cebranopadol	OPRL1
cebranopadol	OPRM1
cediranib	CSF1R
cediranib	FLT1
cediranib	FLT3
cediranib	FLT4
cediranib	KDR
cediranib	KIT
cediranib	PDGFRA
cediranib	PDGFRB
cefadroxil	SLC15A1
cefadroxil	SLC15A2
cefadroxil	SLC22A6
cefadroxil	SLC22A8
cefazolin	PON1
cefdinir	MPO
cefradine	CYP3A4
celecoxib	CA12
celecoxib	PDPK1
celecoxib	PTGS2
celiprolol	ADRA2A
celiprolol	ADRB1
celiprolol	ADRB2
CEP-32496	BRAF
CEP-32496	RAF1
CEP-33779	JAK2
CEP-37440	ALK
ceritinib	ALK
ceritinib	FLT3
ceritinib	IGF1R
ceritinib	INSR
ceritinib	TSSK1B
cerulenin	FASN
ceruletide	CCKAR
cetaben	PPARA
cetilistat	PNLIP
cetirizine	HRH1
cetrorelix	GNRHR
cetrorelix	LHCGR
cevimeline	CHRM3
cevipabulin	TUBB
CE3F4	RAPGEF3
CFTRinh-172	CFTR
CF102	ADORA1
CF102	ADORA2A
CF102	ADORA2B
CF102	ADORA3
CGH2466	ADORA1
CGH2466	ADORA2B
CGH2466	ADORA3
CGK-733	ATM
CGK-733	ATR
CGM097	MDM2
CGP-12177	ADRB1
CGP-12177	ADRB2
CGP-12177	ADRB3
CGP-13501	GABBR1
CGP-20712A	ADRB1
CGP-20712A	ADRB3
CGP-37157	SLC8A1
CGP-37849	GRIN2A
CGP-37849	GRIN2B
CGP-37849	GRIN2C
CGP-37849	GRIN2D
CGP-52411	EGFR
CGP-53353	EGFR
CGP-53353	PRKCB
CGP-54626	GABBR1
CGP-54626	GABBR2
CGP-54626	KCTD12
CGP-54626	KCTD16
CGP-54626	KCTD8
CGP-55845	GABBR1
CGP-55845	GABBR2
CGP-55845	KCTD12
CGP-55845	KCTD16
CGP-55845	KCTD8
CGP-57380	AURKB
CGP-57380	LCK
CGP-57380	MKNK1
CGP-57380	MKNK2
CGP-57380	SGK1
CGP-60474	CDK1
CGP-60474	CDK2
CGP-71683	NPY5R
CGP-74514	CDK1
CGP-7930	GABBR1
CGS-15943	ADORA1
CGS-15943	ADORA2A
CGS-15943	ADORA2B
CGS-15943	ADORA3
CGS-20625	GABRA1
CGS-20625	GABRA2
CGS-20625	GABRA3
CGS-20625	GABRA4
CGS-20625	GABRA5
CGS-20625	GABRA6
CGS-21680	ADORA1
CGS-21680	ADORA2A
CGS-21680	ADORA2B
CGS-21680	ADORA3
CGS-9896	GABRA1
CGS-9896	GABRB2
CGS-9896	GABRG2
CH-5183284	FGFR1
CH-5183284	FGFR2
CH-5183284	FGFR3
CHC	SLC16A1
chenodeoxycholic-acid	HSD11B1
chenodeoxycholic-acid	NR1H4
CHF5074	PSEN1
chicago-sky-blue-6b	MIF
chidamide	HDAC10
chidamide	HDAC3
CHIR-124	CHEK1
CHIR-98014	GSK3A
CHIR-98014	GSK3B
CHIR-99021	CDK1
CHIR-99021	GSK3A
CHIR-99021	GSK3B
CHIR-99021	MAPK1
chloramphenicol	CD55
chlorisondamine-diiodide	CHRNA1
chlormadinone-acetate	PGR
chlormezanone	GABRA1
chlorogenic-acid	SLC37A4
chloroprocaine	ATP1A1
chloroprocaine	CHRNA10
chloroprocaine	GRIN3A
chloroprocaine	HTR3A
chloroprocaine	SCN10A
chloroprocaine	SLC6A3
chloropyramine	HRH1
chloroquine	MRGPRX1
chlorothiazide	CA1
chlorothiazide	CA2
chlorothiazide	CA4
chlorothiazide	SLC12A3
chlorotrianisene	ESR1
chlorotrianisene	ESR2
chloroxine	OPRK1
chlorproguanil	DHFR
chlorpromazine	ADRA1A
chlorpromazine	ADRA1B
chlorpromazine	ADRA1D
chlorpromazine	ADRA2A
chlorpromazine	ADRA2B
chlorpromazine	ADRA2C
chlorpromazine	CALM1
chlorpromazine	CHRM1
chlorpromazine	CHRM3
chlorpromazine	DRD1
chlorpromazine	DRD2
chlorpromazine	DRD3
chlorpromazine	DRD4
