drug	event
minocycline	KEGG_LONG_TERM_POTENTIATION
minocycline	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY
minocycline	KEGG_LONG_TERM_DEPRESSION
minocycline	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
minocycline	KEGG_INSULIN_SIGNALING_PATHWAY
minocycline	KEGG_GNRH_SIGNALING_PATHWAY
minocycline	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
minocycline	KEGG_MELANOGENESIS
minocycline	KEGG_TYPE_II_DIABETES_MELLITUS
minocycline	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
minocycline	KEGG_ALZHEIMERS_DISEASE
minocycline	KEGG_PRION_DISEASES
minocycline	KEGG_LEISHMANIA_INFECTION
minocycline	KEGG_PATHWAYS_IN_CANCER
minocycline	KEGG_COLORECTAL_CANCER
minocycline	KEGG_RENAL_CELL_CARCINOMA
minocycline	KEGG_PANCREATIC_CANCER
minocycline	KEGG_ENDOMETRIAL_CANCER
minocycline	KEGG_GLIOMA
minocycline	KEGG_PROSTATE_CANCER
minocycline	KEGG_THYROID_CANCER
minocycline	KEGG_MELANOMA
minocycline	KEGG_BLADDER_CANCER
minocycline	KEGG_CHRONIC_MYELOID_LEUKEMIA
minocycline	KEGG_ACUTE_MYELOID_LEUKEMIA
minocycline	KEGG_NON_SMALL_CELL_LUNG_CANCER
minocycline	KEGG_P53_SIGNALING_PATHWAY
minocycline	KEGG_APOPTOSIS
minocycline	KEGG_ALZHEIMERS_DISEASE
minocycline	KEGG_PARKINSONS_DISEASE
minocycline	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
minocycline	KEGG_HUNTINGTONS_DISEASE
minocycline	KEGG_PATHWAYS_IN_CANCER
minocycline	KEGG_COLORECTAL_CANCER
minocycline	KEGG_SMALL_CELL_LUNG_CANCER
minocycline	KEGG_VIRAL_MYOCARDITIS
minocycline	KEGG_ARACHIDONIC_ACID_METABOLISM
dopamine	KEGG_PEROXISOME
dopamine	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
dopamine	KEGG_HUNTINGTONS_DISEASE
dopamine	KEGG_PRION_DISEASES
cyclopentolate	KEGG_CALCIUM_SIGNALING_PATHWAY
cyclopentolate	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
cyclopentolate	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
azelastine	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM
azelastine	KEGG_ETHER_LIPID_METABOLISM
azelastine	KEGG_ARACHIDONIC_ACID_METABOLISM
azelastine	KEGG_LINOLEIC_ACID_METABOLISM
azelastine	KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
azelastine	KEGG_MAPK_SIGNALING_PATHWAY
azelastine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
azelastine	KEGG_VEGF_SIGNALING_PATHWAY
azelastine	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY
azelastine	KEGG_LONG_TERM_DEPRESSION
azelastine	KEGG_GNRH_SIGNALING_PATHWAY
zaleplon	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pindolol	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
hydrocodone	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
hydrocodone	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
maprotiline	KEGG_CALCIUM_SIGNALING_PATHWAY
maprotiline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
maprotiline	KEGG_GAP_JUNCTION
maprotiline	KEGG_CALCIUM_SIGNALING_PATHWAY
maprotiline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
maprotiline	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
maprotiline	KEGG_CALCIUM_SIGNALING_PATHWAY
maprotiline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
maprotiline	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
maprotiline	KEGG_CALCIUM_SIGNALING_PATHWAY
maprotiline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
maprotiline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
maprotiline	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
maprotiline	KEGG_CALCIUM_SIGNALING_PATHWAY
maprotiline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
maprotiline	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
maprotiline	KEGG_CALCIUM_SIGNALING_PATHWAY
maprotiline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
maprotiline	KEGG_GAP_JUNCTION
maprotiline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
maprotiline	KEGG_CALCIUM_SIGNALING_PATHWAY
maprotiline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
maprotiline	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
maprotiline	KEGG_CALCIUM_SIGNALING_PATHWAY
maprotiline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
maprotiline	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
misoprostol	KEGG_CALCIUM_SIGNALING_PATHWAY
misoprostol	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
cyclobenzaprine	KEGG_CALCIUM_SIGNALING_PATHWAY
cyclobenzaprine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
cyclobenzaprine	KEGG_GAP_JUNCTION
cyclobenzaprine	KEGG_CALCIUM_SIGNALING_PATHWAY
cyclobenzaprine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
cyclobenzaprine	KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
cyclobenzaprine	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
cyclobenzaprine	KEGG_TYROSINE_METABOLISM
cyclobenzaprine	KEGG_TRYPTOPHAN_METABOLISM
cyclobenzaprine	KEGG_DRUG_METABOLISM_CYTOCHROME_P450
cyclobenzaprine	KEGG_CALCIUM_SIGNALING_PATHWAY
cyclobenzaprine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
cyclobenzaprine	KEGG_GAP_JUNCTION
cyclobenzaprine	KEGG_CALCIUM_SIGNALING_PATHWAY
cyclobenzaprine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
buprenorphine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
buprenorphine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
buprenorphine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
buprenorphine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
ketotifen	KEGG_PENTOSE_PHOSPHATE_PATHWAY
ketotifen	KEGG_GLUTATHIONE_METABOLISM
amantadine	KEGG_CALCIUM_SIGNALING_PATHWAY
amantadine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
amantadine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
amantadine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
quinidine	KEGG_CALCIUM_SIGNALING_PATHWAY
quinidine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
quinidine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
quinidine	KEGG_CALCIUM_SIGNALING_PATHWAY
quinidine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
quinidine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
quinidine	KEGG_CALCIUM_SIGNALING_PATHWAY
quinidine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
quinidine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
ondansetron	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
ondansetron	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
ondansetron	KEGG_CALCIUM_SIGNALING_PATHWAY
ondansetron	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
ondansetron	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
triazolam	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
ranitidine	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM
donepezil	KEGG_CALCIUM_SIGNALING_PATHWAY
donepezil	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
donepezil	KEGG_LONG_TERM_POTENTIATION
donepezil	KEGG_ALZHEIMERS_DISEASE
donepezil	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
donepezil	KEGG_HUNTINGTONS_DISEASE
donepezil	KEGG_CALCIUM_SIGNALING_PATHWAY
donepezil	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
donepezil	KEGG_GAP_JUNCTION
oxazepam	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
dobutamine	KEGG_CALCIUM_SIGNALING_PATHWAY
dobutamine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
dobutamine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
diazepam	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
fentanyl	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
fentanyl	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
fentanyl	KEGG_ABC_TRANSPORTERS
fentanyl	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
tropicamide	KEGG_CALCIUM_SIGNALING_PATHWAY
tropicamide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
tropicamide	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
tropicamide	KEGG_CALCIUM_SIGNALING_PATHWAY
tropicamide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
tropicamide	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
dicyclomine	KEGG_CALCIUM_SIGNALING_PATHWAY
dicyclomine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
dicyclomine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
dicyclomine	KEGG_CALCIUM_SIGNALING_PATHWAY
dicyclomine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
dicyclomine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
alfentanil	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
gentamicin	KEGG_ONE_CARBON_POOL_BY_FOLATE
gentamicin	KEGG_FOLATE_BIOSYNTHESIS
estradiol	KEGG_OXIDATIVE_PHOSPHORYLATION
estradiol	KEGG_ALZHEIMERS_DISEASE
estradiol	KEGG_PARKINSONS_DISEASE
estradiol	KEGG_HUNTINGTONS_DISEASE
estradiol	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
roxithromycin	KEGG_ABC_TRANSPORTERS
tetracycline	KEGG_PRION_DISEASES
isoflurane	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
isoflurane	KEGG_OXIDATIVE_PHOSPHORYLATION
isoflurane	KEGG_ALZHEIMERS_DISEASE
isoflurane	KEGG_PARKINSONS_DISEASE
isoflurane	KEGG_HUNTINGTONS_DISEASE
isoflurane	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
epinastine	KEGG_CALCIUM_SIGNALING_PATHWAY
epinastine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
epinastine	KEGG_CALCIUM_SIGNALING_PATHWAY
epinastine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
epinastine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
epinastine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
epinastine	KEGG_CALCIUM_SIGNALING_PATHWAY
epinastine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
epinastine	KEGG_GAP_JUNCTION
etodolac	KEGG_ARACHIDONIC_ACID_METABOLISM
scopolamine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
scopolamine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
modafinil	KEGG_CALCIUM_SIGNALING_PATHWAY
modafinil	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
modafinil	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
modafinil	KEGG_PARKINSONS_DISEASE
nitroglycerin	KEGG_PURINE_METABOLISM
nitroglycerin	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
trimipramine	KEGG_CALCIUM_SIGNALING_PATHWAY
trimipramine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
trimipramine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
trimipramine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
trimipramine	KEGG_CALCIUM_SIGNALING_PATHWAY
trimipramine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
trimipramine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
trimipramine	KEGG_CALCIUM_SIGNALING_PATHWAY
trimipramine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
trimipramine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
trimipramine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
trimipramine	KEGG_CALCIUM_SIGNALING_PATHWAY
trimipramine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
trimipramine	KEGG_GAP_JUNCTION
trimipramine	KEGG_CALCIUM_SIGNALING_PATHWAY
trimipramine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
trimipramine	KEGG_GAP_JUNCTION
trimipramine	KEGG_CALCIUM_SIGNALING_PATHWAY
trimipramine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
trimipramine	KEGG_GAP_JUNCTION
trimipramine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
trimipramine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
lisinopril	KEGG_RENIN_ANGIOTENSIN_SYSTEM
norethisterone	KEGG_OOCYTE_MEIOSIS
norethisterone	KEGG_PATHWAYS_IN_CANCER
norethisterone	KEGG_PROSTATE_CANCER
norethisterone	KEGG_OOCYTE_MEIOSIS
norethisterone	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
norethisterone	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
paroxetine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
paroxetine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
paroxetine	KEGG_CALCIUM_SIGNALING_PATHWAY
paroxetine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
paroxetine	KEGG_GAP_JUNCTION
paroxetine	KEGG_CALCIUM_SIGNALING_PATHWAY
paroxetine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
paroxetine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
apomorphine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
apomorphine	KEGG_CALCIUM_SIGNALING_PATHWAY
apomorphine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
apomorphine	KEGG_GAP_JUNCTION
apomorphine	KEGG_CALCIUM_SIGNALING_PATHWAY
apomorphine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
apomorphine	KEGG_GAP_JUNCTION
apomorphine	KEGG_CALCIUM_SIGNALING_PATHWAY
apomorphine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
apomorphine	KEGG_GAP_JUNCTION
apomorphine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
apomorphine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
apomorphine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
apomorphine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
apomorphine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
flurbiprofen	KEGG_ARACHIDONIC_ACID_METABOLISM
flurbiprofen	KEGG_VEGF_SIGNALING_PATHWAY
flurbiprofen	KEGG_LEISHMANIA_INFECTION
flurbiprofen	KEGG_PATHWAYS_IN_CANCER
flurbiprofen	KEGG_SMALL_CELL_LUNG_CANCER
flurbiprofen	KEGG_ARACHIDONIC_ACID_METABOLISM
ibandronate	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS
sufentanil	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
sufentanil	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
sufentanil	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
tizanidine	KEGG_CALCIUM_SIGNALING_PATHWAY
tizanidine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
tizanidine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
flurazepam	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
fludrocortisone	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
fludrocortisone	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
midazolam	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
tamoxifen	KEGG_OOCYTE_MEIOSIS
tamoxifen	KEGG_PATHWAYS_IN_CANCER
tamoxifen	KEGG_PROSTATE_CANCER
tamoxifen	KEGG_MAPK_SIGNALING_PATHWAY
tamoxifen	KEGG_ERBB_SIGNALING_PATHWAY
tamoxifen	KEGG_WNT_SIGNALING_PATHWAY
tamoxifen	KEGG_FOCAL_ADHESION
tamoxifen	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY
tamoxifen	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY
tamoxifen	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY
tamoxifen	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY
tamoxifen	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY
tamoxifen	KEGG_INSULIN_SIGNALING_PATHWAY
tamoxifen	KEGG_GNRH_SIGNALING_PATHWAY
tamoxifen	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
tamoxifen	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
tamoxifen	KEGG_TYPE_II_DIABETES_MELLITUS
tamoxifen	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION
tamoxifen	KEGG_PATHWAYS_IN_CANCER
tamoxifen	KEGG_COLORECTAL_CANCER
tamoxifen	KEGG_PANCREATIC_CANCER
verapamil	KEGG_CALCIUM_SIGNALING_PATHWAY
verapamil	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
verapamil	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
verapamil	KEGG_CALCIUM_SIGNALING_PATHWAY
verapamil	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
verapamil	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
verapamil	KEGG_MAPK_SIGNALING_PATHWAY
verapamil	KEGG_CALCIUM_SIGNALING_PATHWAY
verapamil	KEGG_CALCIUM_SIGNALING_PATHWAY
verapamil	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
verapamil	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
trazodone	KEGG_CALCIUM_SIGNALING_PATHWAY
trazodone	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
trazodone	KEGG_GAP_JUNCTION
pentazocine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
pentazocine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
dyphylline	KEGG_CALCIUM_SIGNALING_PATHWAY
dyphylline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
dyphylline	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
dyphylline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
mitotane	KEGG_OOCYTE_MEIOSIS
mitotane	KEGG_PATHWAYS_IN_CANCER
mitotane	KEGG_PROSTATE_CANCER
mitotane	KEGG_OOCYTE_MEIOSIS
mitotane	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
simvastatin	KEGG_CELL_ADHESION_MOLECULES_CAMS
simvastatin	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY
simvastatin	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION
simvastatin	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
simvastatin	KEGG_VIRAL_MYOCARDITIS
testosterone	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
testosterone	KEGG_OOCYTE_MEIOSIS
testosterone	KEGG_PATHWAYS_IN_CANCER
testosterone	KEGG_PROSTATE_CANCER
fluphenazine	KEGG_OOCYTE_MEIOSIS
fluphenazine	KEGG_PATHWAYS_IN_CANCER
fluphenazine	KEGG_PROSTATE_CANCER
fluphenazine	KEGG_CALCIUM_SIGNALING_PATHWAY
fluphenazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
fluphenazine	KEGG_GAP_JUNCTION
nicardipine	KEGG_CARDIAC_MUSCLE_CONTRACTION
nicardipine	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM
nicardipine	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC
nicardipine	KEGG_DILATED_CARDIOMYOPATHY
nicardipine	KEGG_MAPK_SIGNALING_PATHWAY
nicardipine	KEGG_CALCIUM_SIGNALING_PATHWAY
nicardipine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
nicardipine	KEGG_GNRH_SIGNALING_PATHWAY
nicardipine	KEGG_TYPE_II_DIABETES_MELLITUS
nicardipine	KEGG_ALZHEIMERS_DISEASE
nicardipine	KEGG_CALCIUM_SIGNALING_PATHWAY
nicardipine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nicardipine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
nicardipine	KEGG_CALCIUM_SIGNALING_PATHWAY
nicardipine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nicardipine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
nicardipine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nicardipine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
nicardipine	KEGG_CALCIUM_SIGNALING_PATHWAY
nicardipine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nicardipine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
nicardipine	KEGG_CALCIUM_SIGNALING_PATHWAY
nicardipine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nicardipine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
nicardipine	KEGG_CARDIAC_MUSCLE_CONTRACTION
nicardipine	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM
nicardipine	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC
nicardipine	KEGG_DILATED_CARDIOMYOPATHY
nicardipine	KEGG_MAPK_SIGNALING_PATHWAY
nicardipine	KEGG_CALCIUM_SIGNALING_PATHWAY
nicardipine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nicardipine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
nicardipine	KEGG_CALCIUM_SIGNALING_PATHWAY
nicardipine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nicardipine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
nicardipine	KEGG_CARDIAC_MUSCLE_CONTRACTION
nicardipine	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM
nicardipine	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC
nicardipine	KEGG_DILATED_CARDIOMYOPATHY
nicardipine	KEGG_MAPK_SIGNALING_PATHWAY
nicardipine	KEGG_CALCIUM_SIGNALING_PATHWAY
nicardipine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
nicardipine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
nicardipine	KEGG_CARDIAC_MUSCLE_CONTRACTION
nicardipine	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM
nicardipine	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC
nicardipine	KEGG_DILATED_CARDIOMYOPATHY
nicardipine	KEGG_MAPK_SIGNALING_PATHWAY
nicardipine	KEGG_CALCIUM_SIGNALING_PATHWAY
nicardipine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
nicardipine	KEGG_LONG_TERM_POTENTIATION
nicardipine	KEGG_GNRH_SIGNALING_PATHWAY
nicardipine	KEGG_TYPE_II_DIABETES_MELLITUS
nicardipine	KEGG_ALZHEIMERS_DISEASE
oxandrolone	KEGG_OOCYTE_MEIOSIS
oxandrolone	KEGG_PATHWAYS_IN_CANCER
oxandrolone	KEGG_PROSTATE_CANCER
rifabutin	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY
rifabutin	KEGG_PATHWAYS_IN_CANCER
rifabutin	KEGG_PROSTATE_CANCER
rifabutin	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
rifabutin	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY
rifabutin	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
rifabutin	KEGG_PATHWAYS_IN_CANCER
rifabutin	KEGG_PROSTATE_CANCER
butorphanol	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
butorphanol	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
butorphanol	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
chloroquine	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS
chloroquine	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM
chloroquine	KEGG_DILATED_CARDIOMYOPATHY
chloroquine	KEGG_MAPK_SIGNALING_PATHWAY
chloroquine	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION
chloroquine	KEGG_APOPTOSIS
chloroquine	KEGG_TGF_BETA_SIGNALING_PATHWAY
chloroquine	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY
chloroquine	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY
chloroquine	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY
chloroquine	KEGG_HEMATOPOIETIC_CELL_LINEAGE
chloroquine	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY
chloroquine	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY
chloroquine	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY
